,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
91,1701144866.008496,-771957,-900884,-771957,-900884,106.38861627446569,510.05391733579734,107.65448931481205,516.1228326548267,huey,CMJ,double,both,1.3021459579467773
92,1701144866.022957,-772307,-900549,-772307,-900549,106.43145487432889,510.2592964114781,107.61288411585952,515.9233668148676,huey,CMJ,double,both,1.3166069984436035
93,1701144866.037171,-772161,-899967,-772161,-899967,106.41358505838596,510.17362399705127,107.54060284484345,515.5768321317146,huey,CMJ,double,both,1.3308207988739014
94,1701144866.0515552,-772658,-898642,-772658,-898642,106.4744158701917,510.46526228451796,107.37604496838937,514.7879000781447,huey,CMJ,double,both,1.3452050685882568
95,1701144866.065875,-773316,-898026,-773316,-898026,106.55495243793452,510.8513749467978,107.29954108016618,514.421121100787,huey,CMJ,double,both,1.3595249652862549
96,1701144866.080737,-773673,-897708,-773673,-897708,106.59864780979498,511.0608616039922,107.2600471898172,514.2317774079302,huey,CMJ,double,both,1.3743870258331299
97,1701144866.094732,-773599,-896747,-773599,-896747,106.5895905058239,511.0174385994197,107.14069615640409,513.6595783864354,huey,CMJ,double,both,1.3883819580078125
98,1701144866.1089,-773586,-893651,-773586,-893651,106.58799935782899,511.0098102337516,106.75618960130835,511.8161567729621,huey,CMJ,double,both,1.4025499820709229
99,1701144866.123233,-773108,-892083,-773108,-892083,106.52949407001582,510.7293210961075,106.5614524312857,510.8825375578696,huey,CMJ,double,both,1.4168829917907715
100,1701144866.13754,-772455,-890892,-772455,-890892,106.44956948227104,510.3461424206231,106.41353663441264,510.17339184028344,huey,CMJ,double,both,1.431190013885498
101,1701144866.151914,-771662,-888936,-771662,-888936,106.352509454581,509.8808121148664,106.17061195037928,509.00874950308906,huey,CMJ,double,both,1.445563793182373
102,1701144866.166122,-772825,-888328,-772825,-888328,106.49485600212643,510.5632574434856,106.095101619146,508.6467338890736,huey,CMJ,double,both,1.4597718715667725
103,1701144866.180745,-774864,-887432,-774864,-887432,106.74442144532948,511.75973725866595,105.98382323627592,508.11323719473506,huey,CMJ,double,both,1.4743947982788086
104,1701144866.194895,-778605,-887100,-778605,-887100,107.20230487986731,513.954946179014,105.9425906211946,507.9155576160293,huey,CMJ,double,both,1.4885449409484863
105,1701144866.209175,-781042,-887048,-781042,-887048,107.5005839309148,515.3849713431113,105.93613250076018,507.8845957543043,huey,CMJ,double,both,1.5028250217437744
106,1701144866.2237508,-783195,-886735,-783195,-886735,107.7641025180733,516.6483460572276,105.89725958352989,507.69822916353644,huey,CMJ,double,both,1.5174007415771484
107,1701144866.237856,-785099,-885913,-785099,-885913,107.99714450132912,517.765608228931,105.79517160281648,507.2087935801142,huey,CMJ,double,both,1.531505823135376
108,1701144866.2523031,-789067,-882675,-789067,-882675,108.48281182777822,520.094020149792,105.39302941114983,505.28082226731493,huey,CMJ,double,both,1.5459530353546143
109,1701144866.2665448,-790665,-880945,-790665,-880945,108.67840063515365,521.0317223296146,105.17817271208146,504.2507449445407,huey,CMJ,double,both,1.560194730758667
110,1701144866.2810109,-792794,-879455,-792794,-878785,108.93898171832153,522.2810139071129,104.90991232480538,502.9646368421175,huey,CMJ,double,both,1.5746607780456543
111,1701144866.293872,-794682,-101,-794682,-876626,109.1700653655836,523.3888873210708,104.64177613215301,501.679124160112,huey,CMJ,double,both,1.587522029876709
112,1701144866.308335,-797679,-874243,-797679,-874466,109.53688617641221,525.1475190062574,104.37351574487693,500.3930160576887,huey,CMJ,double,both,1.601984977722168
113,1701144866.3229709,-799336,-872307,-799336,-872307,109.73969634776458,526.1198422302662,104.10537955222456,499.1075033756832,huey,CMJ,double,both,1.6166207790374756
114,1701144866.337007,-800828,-870302,-800828,-870302,109.92231117918142,526.9953438900253,103.856369331628,497.9136854380172,huey,CMJ,double,both,1.6306569576263428
115,1701144866.351464,-802166,-866805,-802166,-866805,110.08607702665846,527.780478756485,103.42206073241296,495.83150023701063,huey,CMJ,double,both,1.6451139450073242
116,1701144866.365694,-804507,-865371,-804507,-865371,110.37260606174348,529.1541713741099,103.24396564197133,494.97766735790185,huey,CMJ,double,both,1.659343957901001
117,1701144866.3803048,-805358,-864326,-805358,-864326,110.47676505741087,529.6535359266937,103.11418226016414,494.3554530213128,huey,CMJ,double,both,1.673954725265503
118,1701144866.394495,-806494,-863618,-806494,-863618,110.61580691296686,530.3201377266176,103.02625246655697,493.9338953655185,huey,CMJ,double,both,1.6881449222564697
119,1701144866.408684,-807527,-862691,-807527,-862691,110.74224198056311,530.9262993985554,102.91112405035098,493.3819406382285,huey,CMJ,double,both,1.702333927154541
120,1701144866.423223,-809293,-862414,-809293,-862414,110.95839331587287,531.9625835347048,102.8767221395753,493.21700918250116,huey,CMJ,double,both,1.7168729305267334
121,1701144866.4373918,-809856,-861892,-809856,-861892,111.02730226365281,532.2929504478712,102.81189254598358,492.9061997244155,huey,CMJ,double,both,1.731041669845581
122,1701144866.451985,-809756,-860754,-809756,-860754,111.01506266369191,532.2342707119625,102.67055906416867,492.2286112889721,huey,CMJ,double,both,1.7456347942352295
123,1701144866.466018,-806940,-859960,-806940,-859960,110.67039552879254,530.5818493487708,102.57194853291996,491.75584747724804,huey,CMJ,double,both,1.7596678733825684
124,1701144866.480418,-804952,-858838,-804952,-858838,110.42707228156955,529.415296198904,102.43260216508487,491.08778576848925,huey,CMJ,double,both,1.7740678787231445
125,1701144866.494726,-803045,-857840,-803045,-857840,110.1936631103149,528.2962736351233,102.30865593059342,490.49355619153624,huey,CMJ,double,both,1.7883758544921875
126,1701144866.5093088,-802010,-856738,-802010,-856738,110.06698325071943,527.6889383684672,102.17179345523311,489.83740289113325,huey,CMJ,double,both,1.8029587268829346
127,1701144866.523511,-799670,-857263,-799670,-857263,109.78057661163403,526.3158325482015,102.23699563269605,490.14999861047227,huey,CMJ,double,both,1.8171608448028564
128,1701144866.537712,-798353,-858029,-798353,-858029,109.61938108014878,525.5430204262827,102.33212871448008,490.6060906504983,huey,CMJ,double,both,1.831362009048462
129,1701144866.5521002,-796811,-857787,-796811,-857787,109.43064644875147,524.6381788985691,102.30207361553526,490.4619989093935,huey,CMJ,double,both,1.845750093460083
130,1701144866.5663471,-795066,-856428,-795066,-856428,109.2170654294335,523.6142175069606,102.13329312187405,489.65282256161885,huey,CMJ,double,both,1.859997034072876
131,1701144866.580728,-790287,-854382,-790287,-854382,108.63213494730138,520.8099129278793,101.8791909217042,488.43459238682345,huey,CMJ,double,both,1.874377965927124
132,1701144866.59498,-787496,-852221,-787496,-852221,108.29052771239225,519.1721614986649,101.61080633980436,487.1478888639824,huey,CMJ,double,both,1.8886299133300781
133,1701144866.609364,-784113,-847903,-784113,-847903,107.8764620457145,517.1870260328703,101.07453395449964,484.5768634999714,huey,CMJ,double,both,1.9030139446258545
134,1701144866.6236732,-777714,-845848,-777714,-845848,107.09325004421557,513.4321097320667,100.81931400271614,483.353274541416,huey,CMJ,double,both,1.917323112487793
135,1701144866.638197,-775197,-843885,-775197,-843885,106.78517931319934,511.9551407792423,100.57551995631661,482.184464261297,huey,CMJ,double,both,1.9318468570709229
136,1701144866.652375,-773106,-840736,-773106,-840736,106.52924927801661,510.7281475013894,100.18443108616272,480.3094853656809,huey,CMJ,double,both,1.9460248947143555
137,1701144866.666757,-771089,-838315,-771089,-838315,106.28237654680495,509.544577228109,99.88375590209075,478.8679725342148,huey,CMJ,double,both,1.960407018661499
138,1701144866.681317,-764574,-834640,-764574,-834640,105.48496660935135,505.72159243365104,99.42734065985017,476.67980249884187,huey,CMJ,double,both,1.9749670028686523
139,1701144866.695562,-761578,-830452,-761578,-830452,105.11826819452233,503.96354754582353,98.90721357563153,474.18618178914346,huey,CMJ,double,both,1.9892117977142334
140,1701144866.709846,-759005,-823205,-759005,-823205,104.803343287528,502.4537179408903,98.00717513739548,469.8711700214298,huey,CMJ,double,both,2.003495931625366
141,1701144866.7240682,-756312,-821805,-756312,-821805,104.47373086058056,500.87347265286644,97.83330266416097,469.03758143652584,huey,CMJ,double,both,2.0177180767059326
142,1701144866.738545,-751798,-821893,-751798,-821893,103.92123531834486,498.22466937394347,97.84423179104999,469.0899784332912,huey,CMJ,double,both,2.0321948528289795
143,1701144866.754349,-751517,-825618,-751517,-825618,103.88684204245469,498.05977931603974,98.30685676447752,471.30791948955357,huey,CMJ,double,both,2.0479989051818848
144,1701144866.767222,-751437,-826505,-751437,-826505,103.87705036248596,498.01283552731275,98.41701739573395,471.836057400132,huey,CMJ,double,both,2.0608718395233154
145,1701144866.781782,-749555,-826657,-749555,-826657,103.64670109122154,496.90848289750926,98.43589497854228,471.92656130363594,huey,CMJ,double,both,2.0754318237304688
146,1701144866.795852,-748051,-826688,-748051,-826688,103.46261750780938,496.02593966944096,98.43974501187819,471.9450193365874,huey,CMJ,double,both,2.0895018577575684
147,1701144866.8103528,-746342,-826880,-746342,-826880,103.25344274447734,495.0231029827596,98.46359037963606,472.05934005680274,huey,CMJ,double,both,2.1040027141571045
148,1701144866.824644,-745140,-827208,-745140,-827208,103.10632275294715,494.317772557136,98.50432621622242,472.25463795383735,huey,CMJ,double,both,2.1182940006256104
149,1701144866.840163,-745046,-827284,-745046,-827284,103.09481752898388,494.26261360538166,98.51376500762659,472.29988990558934,huey,CMJ,double,both,2.13381290435791
150,1701144866.85313,-746648,-830374,-746648,-830374,103.29089592035774,495.20266297464053,98.89752639497989,474.13973899655593,huey,CMJ,double,both,2.146780014038086
151,1701144866.867358,-748873,-832776,-748873,-832776,103.5632270194881,496.5082870986112,99.1958418812008,475.56993884008403,huey,CMJ,double,both,2.161007881164551
152,1701144866.882177,-750814,-834430,-750814,-834430,103.80079765472945,497.64726077260093,99.401259788865,476.5547642111063,huey,CMJ,double,both,2.1758270263671875
153,1701144866.896239,-753153,-834707,-753153,-834707,104.08708189781525,499.01977979550765,99.43566169964069,476.71969566683373,huey,CMJ,double,both,2.1898889541625977
154,1701144866.910856,-754304,-832285,-754304,-832285,104.22795969336539,499.6951835558179,99.13486232094499,475.27758741494983,huey,CMJ,double,both,2.2045059204101562
155,1701144866.9249148,-754872,-831161,-754872,-831161,104.29748062114338,500.0284844557798,98.99526756386243,474.6083348653555,huey,CMJ,double,both,2.218564748764038
156,1701144866.939348,-757374,-832005,-757374,-832005,104.60371541216547,501.49665144821785,99.1000878262981,475.11086969796906,huey,CMJ,double,both,2.2329978942871094
157,1701144866.953661,-760504,-834213,-760504,-834213,104.98681489094211,503.33332718216315,99.37430955551365,476.4255579804462,huey,CMJ,double,both,2.2473108768463135
158,1701144866.967916,-762824,-832360,-762824,-832360,105.27077361003533,504.69469705524716,99.1441769177254,475.32224394628395,huey,CMJ,double,both,2.261565923690796
159,1701144866.982474,-763879,-828562,-763879,-828562,105.39990138962298,505.3137682690849,98.67248573676494,473.06083719952306,huey,CMJ,double,both,2.2761240005493164
160,1701144866.9966662,-764056,-824484,-764056,-824484,105.4215654815538,505.41763140164346,98.16602006115757,470.63271273578135,huey,CMJ,double,both,2.290316104888916
161,1701144867.0110688,-764167,-823227,-764167,-823227,105.43515143751043,505.4827659085023,98.00990741911774,469.8842692706212,huey,CMJ,double,both,2.3047187328338623
162,1701144867.025341,-764994,-824263,-764994,-824263,105.53637292918718,505.96804732446793,98.13857304931126,470.5011248234501,huey,CMJ,double,both,2.31899094581604
163,1701144867.039707,-766051,-824257,-766051,-824257,105.66574550077405,506.5882921330239,98.13782788156884,470.49755230094337,huey,CMJ,double,both,2.3333568572998047
164,1701144867.053985,-770224,-827991,-770224,-827991,106.17650400714304,509.0369975124979,98.60157060661001,472.7208521409658,huey,CMJ,double,both,2.34763503074646
165,1701144867.0683122,-774167,-827032,-774167,-827032,106.65911143360191,511.3507394993817,98.48246796244437,472.1498439603066,huey,CMJ,double,both,2.361962080001831
166,1701144867.0827541,-776715,-823510,-776715,-823510,106.97097644060602,512.8458991703378,98.04505449763585,470.0527732488553,huey,CMJ,double,both,2.376404047012329
167,1701144867.0970502,-777335,-820593,-777335,-820593,107.04686196036369,513.2097135329723,97.68277878018938,468.3159318901661,huey,CMJ,double,both,2.390700101852417
168,1701144867.11142,-782657,-821240,-782657,-821240,107.69825347028357,516.3326490780382,97.76313270174848,468.7011689004753,huey,CMJ,double,both,2.4050698280334473
169,1701144867.125731,-787871,-823803,-787871,-823803,108.33642621224568,519.3922105083228,98.08144352239135,470.22723143126734,huey,CMJ,double,both,2.4193809032440186
170,1701144867.1401348,-790991,-824789,-790991,-824789,108.71830173102623,521.2230182686773,98.20389942139795,470.81431596320687,huey,CMJ,double,both,2.4337847232818604
